Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Ano
1600056453,70010480,"PL CC 8826/000  915X610X30,0 VA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009361,30,10,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,200,200,H,0.05,1,70010464,"PL CC 8826/000  915X610X30,0 NE",,10,PL,FALSE,10637031,3,20,2021
1600056524,70005742,"PL CI 5404/PAK 915X610X10,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000378,10,1400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,150,150,H,9.333,1,70006949,"PL CI 5404/PAK 915X610X10,0 NE",,1400,PL,FALSE,10637011,3,20,2021
1600056524,70005742,"PL CI 5404/PAK 915X610X10,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000378,10,1400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,150,150,H,9.333,1,90300519,ME PALETE HT 1280X950X131,,11,PAL,FALSE,10637011,2,20,2021
1600056524,70005742,"PL CI 5404/PAK 915X610X10,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000378,10,1400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,150,150,H,9.333,1,90301366,ME CX (E) 925X625X100 64010-N,,140,CX,FALSE,10637011,1,20,2021
1600056781,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000367,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,70001632,BL CC 8827/000 940X640X250 NE,,4,BL,FALSE,10636860,3,20,2021
1600056781,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000367,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90301201,ME PLACA CARTÃO 1300X950,,1,PL,FALSE,10636860,2,20,2021
1600056781,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000367,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10636860,1,20,2021
1600056781,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000367,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,4,UN,FALSE,10636860,4,20,2021
1600056790,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000376,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,4,UN,FALSE,10636862,4,20,2021
1600056790,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000376,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,70001632,BL CC 8827/000 940X640X250 NE,,4,BL,FALSE,10636862,3,20,2021
1600056790,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000376,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90301201,ME PLACA CARTÃO 1300X950,,1,PL,FALSE,10636862,2,20,2021
1600056790,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000376,10,8,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.2,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10636862,1,20,2021
1600056323,70000627,"PL CC 8405/S21 940X640X9,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,10,4000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 9,0 MM + EMBALAR",ZLIB,CNMLAMLX,350,175,H,11.429,1,70005847,BL CC 8405/ORT 940X640X250 NE,,161.92,BL,FALSE,10636872,3,20,2021
1600056323,70000627,"PL CC 8405/S21 940X640X9,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,10,4000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 9,0 MM + EMBALAR",ZLIB,CNMLAMLX,350,175,H,11.429,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,12.39,KG,FALSE,10636872,1,20,2021
1600056323,70000627,"PL CC 8405/S21 940X640X9,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,10,4000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 9,0 MM + EMBALAR",ZLIB,CNMLAMLX,350,175,H,11.429,1,90300519,ME PALETE HT 1280X950X131,,19,PAL,FALSE,10636872,2,20,2021
1600056324,70021902,"PL CC 8405/S21 940X640X8,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,20,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 8,0 MM + EMBALAR",ZLIB,CNMLAMLX,340,170,H,2.941,1,70005847,BL CC 8405/ORT 940X640X250 NE,,34.897,BL,FALSE,10637058,1,20,2021
1600056324,70021902,"PL CC 8405/S21 940X640X8,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,20,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 8,0 MM + EMBALAR",ZLIB,CNMLAMLX,340,170,H,2.941,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,2.6,KG,FALSE,10637058,2,20,2021
1600056324,70021902,"PL CC 8405/S21 940X640X8,0 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,20,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 8,0 MM + EMBALAR",ZLIB,CNMLAMLX,340,170,H,2.941,1,90300519,ME PALETE HT 1280X950X131,,3,PAL,FALSE,10637058,3,20,2021
1600056325,70007383,"PL CC 8405/S21 940X640X7,0 CV",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,30,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 7,6 MM + LIXAR + EMBALAR",ZLIB,CNMLAMLX,280,140,H,3.571,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,10637016,2,20,2021
1600056325,70007383,"PL CC 8405/S21 940X640X7,0 CV",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,30,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 7,6 MM + LIXAR + EMBALAR",ZLIB,CNMLAMLX,280,140,H,3.571,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,2.25,KG,FALSE,10637016,1,20,2021
1600056325,70007383,"PL CC 8405/S21 940X640X7,0 CV",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009268,30,1000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 7,6 MM + LIXAR + EMBALAR",ZLIB,CNMLAMLX,280,140,H,3.571,1,70001631,BL CC 8405/000 940X640X250 NE,,30.769,BL,FALSE,10637016,3,20,2021
1600056404,70000515,"PL CC 8405/000 940X640X5,0 B0",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009389,10,500,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 5,0 MM + EMBALAR",ZLIB,CNMLAMPL,435,435,H,1.149,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,0.83,KG,FALSE,10636867,1,20,2021
1600056404,70000515,"PL CC 8405/000 940X640X5,0 B0",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009389,10,500,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 5,0 MM + EMBALAR",ZLIB,CNMLAMPL,435,435,H,1.149,1,90300519,ME PALETE HT 1280X950X131,,2,PAL,FALSE,10636867,2,20,2021
1600056404,70000515,"PL CC 8405/000 940X640X5,0 B0",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009389,10,500,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 5,0 MM + EMBALAR",ZLIB,CNMLAMPL,435,435,H,1.149,1,70001631,BL CC 8405/000 940X640X250 NE,,10.12,BL,FALSE,10636867,3,20,2021
1600056718,70010971,"PL CC 8403/PXX 915X610X12,7 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009438,40,300,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 12,7 MM + EMBALAR",ZLIB,CNMLAMPL,225,225,H,1.333,1,90300519,ME PALETE HT 1280X950X131,,3,PAL,FALSE,10652297,1,20,2021
1600056718,70010971,"PL CC 8403/PXX 915X610X12,7 01",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820009438,40,300,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 12,7 MM + EMBALAR",ZLIB,CNMLAMPL,225,225,H,1.333,1,70012041,BL CC 8403/ORT  940X640X250 NE,,15.95,BL,FALSE,10652297,2,20,2021
1600072061,70024470,RL CC ENSAIOS,LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,400,M3,TRUE,5/6/2021,5/7/2021,5/7/2021,1,10,ENSAIOS ROLOS,ZLIB,CNMLAMRL,1000,0,S,0.4,1,70023837,CL CI 5085 1067X950 NE,,1,CLD,FALSE,13266120,1,18,2021
1600072062,70024470,RL CC ENSAIOS,LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,400,M3,TRUE,5/6/2021,5/6/2021,5/6/2021,1,10,ENSAIOS ROLOS,ZLIB,CNMSHT02,1000,0,S,0.4,1,70024470,RL CC ENSAIOS,,320,M3,FALSE,13266123,1,18,2021
1600068902,70011922,CL CC 8220/000 1220X1100 01,LIB,,3801,ZNEI,CNM Emb Inteiros,3823000442,90,7,CLD,TRUE,5/6/2021,5/15/2021,5/15/2021,1,10,EMB. FANTASMA,ZLIB,CNMEMBIN,1000,0,S,0.007,1,70002854,CL CC 8220 1220X1100 NE,,7,CLD,FALSE,12586348,1,19,2021
1600069365,70014927,CL CC 8224 1270X1100 01,LIB,,3801,ZNEI,CNM Emb Inteiros,3823000188,10,2,CLD,TRUE,5/6/2021,5/15/2021,5/15/2021,1,10,EMB. FANTASMA,ZLIB,CNMEMBIN,1000,0,S,0.002,1,70014926,CL CC 8224 1270X1100 NE,,2,CLD,FALSE,12789759,1,19,2021
1600058762,70009022,"RL CC 8244/T02 52X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,10,228,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,1216,1216,H,0.188,1,70008923,"RL CC 8244/T02 52X5,0-10M NE",,228,ROL,FALSE,10927314,3,19,2021
1600058762,70009022,"RL CC 8244/T02 52X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,10,228,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,1216,1216,H,0.188,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,10927314,1,19,2021
1600058762,70009022,"RL CC 8244/T02 52X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,10,228,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,1216,1216,H,0.188,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,6,UN,FALSE,10927314,2,19,2021
1600059451,70009021,"RL CC 8244/T02 72X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,20,224,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,896,896,H,0.25,1,90300511,ME PALETE HT 1100X1100X131,,2,PAL,FALSE,11028882,1,19,2021
1600059451,70009021,"RL CC 8244/T02 72X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,20,224,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,896,896,H,0.25,1,70008922,"RL CC 8244/T02 72X5,0-10M NE",,224,ROL,FALSE,11028882,3,19,2021
1600059451,70009021,"RL CC 8244/T02 72X5,0-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820009628,20,224,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,896,896,H,0.25,1,90301108,ME CANTONEIRA CARTÃO 1050X40X40X3,,9,UN,FALSE,11028882,2,19,2021
1600070004,70004367,"PL CC 8244/000 1525X915X12,7 06",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000475,10,640,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 12,7 MM + CORTAR + EMBALAR",ZLIB,CNMLAMRL,50,50,H,12.8,1,90301192,ME PAPEL CREPADO 125GR/M2 LARG.250MM,,2.4,KG,FALSE,12837041,1,19,2021
1600070004,70004367,"PL CC 8244/000 1525X915X12,7 06",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000475,10,640,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 12,7 MM + CORTAR + EMBALAR",ZLIB,CNMLAMRL,50,50,H,12.8,1,90302958,ME PALETE HT 1550X935X131,,4,PAL,FALSE,12837041,2,19,2021
1600070004,70004367,"PL CC 8244/000 1525X915X12,7 06",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000475,10,640,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 12,7 MM + CORTAR + EMBALAR",ZLIB,CNMLAMRL,50,50,H,12.8,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,32,UN,FALSE,12837041,4,19,2021
1600070004,70004367,"PL CC 8244/000 1525X915X12,7 06",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000475,10,640,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 12,7 MM + CORTAR + EMBALAR",ZLIB,CNMLAMRL,50,50,H,12.8,1,70002816,CL CC 8244 915X1100 NE,,14.829,CLD,FALSE,12837041,3,19,2021
1600063684,70024071,"RL CC 8245/000 1220X6,0-25M AS",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010097,50,10,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,23.893,23.893,H,0.419,1,90300519,ME PALETE HT 1280X950X131,,2,PAL,FALSE,11653416,3,19,2021
1600063684,70024071,"RL CC 8245/000 1220X6,0-25M AS",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010097,50,10,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,23.893,23.893,H,0.419,1,70000067,"RL CC 8245/000 1220X6,0-25M NE",,10,ROL,FALSE,11653416,2,19,2021
1600063684,70024071,"RL CC 8245/000 1220X6,0-25M AS",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010097,50,10,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,23.893,23.893,H,0.419,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,6,KG,FALSE,11653416,1,19,2021
1600064849,70014278,"RL CI 5080/000 1000X3,8-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAGEM (VSM),ZLIB,CNMVSMEB,35.84,35.84,H,2.511,1,90301123,ME DISCO CARTÃO C/IMP 180MM,,180,UN,FALSE,11947145,3,19,2021
1600064849,70014278,"RL CI 5080/000 1000X3,8-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAGEM (VSM),ZLIB,CNMVSMEB,35.84,35.84,H,2.511,1,90301671,ME PF GO4CORK PRO80 PLUS 4MMX10M,,90,UN,FALSE,11947145,2,19,2021
1600064849,70014278,"RL CI 5080/000 1000X3,8-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAGEM (VSM),ZLIB,CNMVSMEB,35.84,35.84,H,2.511,1,70015161,"RL CI 5080/000 1000X3,8-10M NE",,90,ROL,FALSE,11947145,4,19,2021
1600064849,70014278,"RL CI 5080/000 1000X3,8-10M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAGEM (VSM),ZLIB,CNMVSMEB,35.84,35.84,H,2.511,1,90300515,ME PALETE HT 1200X800X131,,3,PAL,FALSE,11947145,1,19,2021
1600063839,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,30,30,H,1.6,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,11653302,1,19,2021
1600063839,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,30,30,H,1.6,1,90301118,ME DISCO CARTÃO 250MM,,96,PL,FALSE,11653302,2,19,2021
1600063839,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,30,30,H,1.6,1,90300757,ME PF ACOUSTICORK CORKPLUS 250,,48,UN,FALSE,11653302,3,19,2021
1600063839,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,30,30,H,1.6,1,70008453,"RL CI 5080/000 1067X2,4- 26M NE",,48,ROL,FALSE,11653302,4,19,2021
1600063863,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,19.585,19.585,H,2.553,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,38.5,KG,FALSE,11653216,1,19,2021
1600063863,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,19.585,19.585,H,2.553,1,90301126,ME DISCO CARTÃO 430MM,,100,UN,FALSE,11653216,2,19,2021
1600063863,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,19.585,19.585,H,2.553,1,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",,50,ROL,FALSE,11653216,3,19,2021
1600063863,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMVSMEB,19.585,19.585,H,2.553,1,90300508,ME PALETE HT 1000X1000X131,,13,PAL,FALSE,11653216,4,19,2021
1600061560,70004335,"PL CC 8403/000 915X610X5,8 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000401,10,17680,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,2,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1040,1040,H,17,1,90301062,ME ETIQ ADESIVA 95X148 VERDE,,1026,UN,FALSE,11347417,3,19,2021
1600061560,70004335,"PL CC 8403/000 915X610X5,8 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000401,10,17680,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,2,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1040,1040,H,17,1,90300796,ME CX (E) 935X625X220 68272,,520,CX,FALSE,11347417,2,19,2021
1600061560,70004335,"PL CC 8403/000 915X610X5,8 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000401,10,17680,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,2,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1040,1040,H,17,1,70023033,"PL CC 8244/000 915X610X5,8 NE",,17680,PL,FALSE,11347417,1,19,2021
1600069966,70024517,"PL CC 8822/PC2 1030X530X19,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000473,10,10,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,300,300,H,0.033,1,90301368,ME CX (F) 1035X535X300/325 6710-G,,1,CX,FALSE,12837150,2,19,2021
1600069966,70024517,"PL CC 8822/PC2 1030X530X19,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000473,10,10,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,300,300,H,0.033,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,12837150,3,19,2021
1600069966,70024517,"PL CC 8822/PC2 1030X530X19,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000473,10,10,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,300,300,H,0.033,1,70024518,"PL CC 8822/PC2 1030X530X19,0 NE",,10,PL,FALSE,12837150,1,19,2021
1600072068,70002814,CL CC 8214 915X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,10,CLD,TRUE,5/6/2021,5/7/2021,5/8/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,8.4,2.8,H,1.19,1,41000304,GRAN MD 2/4 65-75 SE-FA GR,,455.77,KG,FALSE,13269212,2,18,2021
1600072068,70002814,CL CC 8214 915X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,10,CLD,TRUE,5/6/2021,5/7/2021,5/8/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,8.4,2.8,H,1.19,1,42000035,REGRAN CC 1/4 MOÍDO GR,,1822.15,KG,FALSE,13269212,3,18,2021
1600072068,70002814,CL CC 8214 915X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,10,CLD,TRUE,5/6/2021,5/7/2021,5/8/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,8.4,2.8,H,1.19,1,90200587,QI COLA A-5,,273.1,KG,FALSE,13269212,4,18,2021
1600072068,70002814,CL CC 8214 915X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,10,CLD,TRUE,5/6/2021,5/7/2021,5/8/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,8.4,2.8,H,1.19,1,AS_AGL_8214,AS_AGL_8214 DESP + LOTE 2/4 FALCA + A-5,,2551,KG,FALSE,13269212,1,18,2021
1600069384,70006620,"RL CC 8244/000 500X2,0 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,8000.19,M,TRUE,5/6/2021,5/13/2021,5/14/2021,1,10,LAMINAR PARA MINI-ROLOS MANUAL,ZLIB,CNMLAMMM,1276,1276,H,6.27,1,70002812,CL CC 8244 1000X1100 NE,,9.226,CLD,FALSE,12778580,1,19,2021
1600061275,70024229,"PL CC 8403/S21 950X650X75,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009989,70,320,PL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,"LIXAR EM 75,0 MM + EMBALAR",ZLIB,CNMLAMLX,100,50,H,3.2,1,90300519,ME PALETE HT 1280X950X131,,8,PAL,FALSE,11312786,3,19,2021
1600061275,70024229,"PL CC 8403/S21 950X650X75,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009989,70,320,PL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,"LIXAR EM 75,0 MM + EMBALAR",ZLIB,CNMLAMLX,100,50,H,3.2,1,70024230,"PL CC 8403/000 950X650X77,0 NE",,320,PL,FALSE,11312786,2,19,2021
1600069958,70002919,"RL CC 8244/000 1220X6,0-2,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000468,30,330,ROL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBMM,125,31.25,H,2.64,1,90301060,ME CX CARTÃO (C) 1230X160X160 8038232,,330,CX,FALSE,12837008,1,19,2021
1600069958,70002919,"RL CC 8244/000 1220X6,0-2,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000468,30,330,ROL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBMM,125,31.25,H,2.64,1,90300519,ME PALETE HT 1280X950X131,,11,PAL,FALSE,12837008,2,19,2021
1600069958,70002919,"RL CC 8244/000 1220X6,0-2,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000468,30,330,ROL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBMM,125,31.25,H,2.64,1,70006690,"RL CC 8244/000 1220X6,0-2,5M NE",,330,ROL,FALSE,12837008,3,19,2021
